Flow_Duration,Total_Fwd_Packets,Total_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Mean,Bwd_Packet_Length_Max,Bwd_Packet_Length_Mean,Flow_Bytes_s,Flow_Packets_s,Flow_IAT_Mean,Fwd_IAT_Mean,Fwd_PSH_Flags,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,ACK_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Init_Win_bytes_forward,Active_Mean,Idle_Mean,Label,Is_Anomaly
306573.72613539215,8,4,95.49033164298612,42.94331384668623,883.5097023964199,430.89686617512086,55140.696133837824,224.64460472575834,42714.26600784494,109003.7625239243,0,0,0,0,1,0.5450396879962899,340.11868765116344,8192,54943.40845216262,5563602.311798887,Benign,0
43985.57632858095,6,5,85.42899901132436,35.932410203535355,1550.6862140149872,261.51059040825714,49758.50800540627,100.00470017635597,87114.59702697946,219119.2395425357,0,0,0,0,1,2.3052296108001107,276.7646916877791,8192,45517.564418918846,4630298.649713176,Benign,0
3642.451060774472,4,4,179.25710185698878,48.15205682729855,1610.4994125721582,509.6135733656951,39031.783123995665,51.44034927053709,163906.4973584992,108026.45959421447,0,0,0,0,1,1.112667801114118,236.49011787520965,8192,61020.38339748694,5180836.912856449,Benign,0
119654.0181019268,5,3,151.63008791807985,69.23608274714526,1301.733858689513,441.2251461922187,3809.8282865236356,75.14265718897644,50147.40287879089,44907.19494716711,0,0,0,0,0,1.4023197956903692,153.87001956149658,65535,30106.116390440555,4318902.913725249,Benign,0
37834.31738803641,10,1,135.08529825295145,46.72806156909418,1120.2873721157735,281.9486320233463,13650.845818296162,164.40625923152464,7551.07688301308,167840.25029055364,0,0,0,0,0,1.5196686063761566,363.2501458228759,65535,33409.063087637376,4778532.286059318,Benign,0
5789.937086807229,6,6,161.5831738504351,40.6232496982175,901.9779433184584,398.9850788221656,14763.904936728992,81.22682914051369,30122.411893842782,66426.15605979184,0,0,0,0,1,0.9280849285734477,375.41822592577023,65535,47490.515126354105,4320263.826404991,Benign,0
56906.9524123717,1,5,171.69215761238948,39.79449655901708,1561.6529327805858,430.05613621148166,284006.0927657243,15.362811236118175,84031.12147721316,323438.1511263486,0,0,1,0,1,1.5277077494379856,290.1278042327299,29200,66352.75544870613,3819876.4156991136,Benign,0
385331.767275455,20,15,310.74588136996726,90.0552200740971,789.9158626384612,325.9611829680357,4743.940924381129,5.986044739770583,68635.5747483016,140533.2692243935,1,1,1,0,1,0.5971522496093241,192.69528714713823,65535,2083478.4312581809,11304010.11301209,Attack_BruteForce,1
40074.20887820855,5,4,142.3181589058304,55.04552112316661,1179.8637564650496,299.1350156850767,4410.161932179745,34.748913143351274,86532.47096861844,16807.020136594667,0,0,0,0,1,1.4342438310149226,392.6526571461936,29200,55964.95772013463,6091336.050887201,Benign,0
42358.37530733707,7,6,212.4936802671268,48.39145380108049,1202.3827591232166,363.44677538430284,13592.99823716805,45.19394154174778,17741.703002042537,7421.627328713193,0,0,0,0,1,1.0069212289299647,301.9066268320521,8192,54278.39360250182,5540341.2630219925,Benign,0
450384.8135825166,24,12,266.1729081297864,99.20901345274638,902.7031145032254,309.73045457619224,30991.85729248029,7.196011540882298,313511.58463843307,350524.35285846866,1,0,1,0,1,0.4204039138695679,255.87473989246337,29200,2180267.5755722956,9325293.787183058,Attack_BruteForce,1
87770.0116120179,8,5,235.5943601137321,34.18141892139796,1096.2157748787208,521.0779761078265,117523.26147731928,21.303883273248015,92051.68853929212,25661.343037925908,0,0,0,0,1,0.11955000222985723,504.2486362069362,29200,45261.479503386705,6990892.201729356,Benign,0
74680.27576693553,7,3,125.85031404934118,61.09755053800085,1656.9901657213318,332.0340843900525,824.6011900119336,6.351233058005062,523838.85957422527,72737.4788512641,0,0,0,0,1,1.231311194368911,393.58737526687884,29200,60774.85899023667,5103835.763213192,Benign,0
107.72545444256887,1,1,0.0,0.0,0.0,0.0,0.0,1168.3183337480834,644.1078189986221,82.0916755503648,0,0,1,1,0,0.0,0.0,1024,0.0,0.0,Attack_PortScan,1
2975.2522063632146,3,2,165.35257137287854,62.91646585375538,1727.8942625769787,432.3403280598194,42181.53548830152,108.42755883065587,67896.9615039572,91243.49075926954,0,0,1,0,1,1.0296549372248553,153.75594896870223,29200,58953.09653920324,5000147.919808143,Benign,0
2804281.5941247763,19,16,236.11965993844535,90.89201537204784,599.9136443887,335.86295248453416,7211.368042745227,7.329638566131282,250379.18657984879,91734.98230358493,1,0,1,1,1,0.7930099608855744,219.32941114932527,65535,2172858.7526668627,6796797.964086916,Attack_BruteForce,1
57978.259260670224,8,3,122.71704992084153,43.22920281585703,1810.2452374725847,257.33931432043164,42268.3025412554,425.96267033192515,52891.54346310471,107652.47207898542,0,0,1,0,1,2.0713696293372283,592.2811572959157,65535,43877.27205505559,4239690.023015321,Benign,0
164043.71192885016,2,5,207.69760628433448,51.38115091633368,1008.1942014554988,545.0295701608118,2272.013827303456,19.830424354975467,33923.47136101813,91813.01514706013,0,0,0,0,1,0.6133565573199937,0.0,65535,41035.412664966614,4880141.868825,Benign,0
15935.734359982953,7,2,154.9073603004608,67.42315592537338,1329.0988127090468,333.48547339209244,555936.0402543895,72.2680650474063,21668.761215362472,7443.516998549577,0,0,0,0,0,1.4826028470272419,604.3098719419654,29200,46790.03722437681,4399206.626287649,Benign,0
4460.980178780727,55,1,43.06031087146092,31.541573739413487,0.0,0.0,821716.1537426456,9280.637228468286,57.36398243377382,103.4870096194242,0,0,0,0,0,0.011822857896002225,43.75993352100751,2048,523.1494756025755,0.0,Attack_DoS,1
53784.2277222876,9,3,122.03131496496574,40.35544972638775,1150.9346143842479,400.6762334388411,1963252.7440959746,194.61823647801415,37440.46657090062,5735094.141194996,0,0,0,0,0,1.4516194286232826,286.7977993386158,8192,64159.3521322526,5760275.810117402,Benign,0
25413.004220141618,4,6,153.23865540067132,42.509718969088304,1490.6460251616402,305.9829431110106,73194.94961102691,168.37107987433126,21093.89167624825,39270.44348282973,0,0,0,0,1,2.0931380839804268,50.785161912873434,29200,44936.41582482891,5536413.480983842,Benign,0
146133.940205202,4,5,140.6274862107494,60.71103859431023,1456.8723481248753,346.8986128635329,135053.67261201979,62.69166160760054,61790.94230477059,41027.89084590145,0,0,0,0,1,0.9498543779288313,349.25840727461804,65535,59729.62666863198,4144264.8808853063,Benign,0
42266.663996250536,8,2,185.34502557363317,43.64024727447321,1635.8475079089055,609.7071210758662,226882.38728928906,73.23654672431071,108498.73269586974,10757.579749937808,0,0,0,1,1,0.5962923387823861,562.760117149441,29200,43337.40731236488,4894056.816810061,Benign,0
23974.977773907343,9,7,166.08050644004942,39.620076191198464,2102.3267731091446,307.462460330068,16554.189623564384,30.83910307371965,35682.13303029375,287050.3536588029,0,0,0,0,1,1.1456922799009561,388.07221021603243,8192,58374.01646534396,4411433.083372574,Benign,0
17615.703637719183,3,4,208.6418087104569,75.22551992761362,1096.8996337458161,393.50989979560603,3870.315249392524,7.678485298660269,45816.52087969733,67059.79512370397,0,0,0,0,1,0.997151728013808,30.32625879403855,29200,58700.3788729383,3292090.7939443104,Benign,0
222011.83488579094,4,3,171.26308894340409,56.292305992699426,1437.3704325693943,388.27873317785253,2521.3457453785913,138.18456537814012,50967.906678054016,27122.417697534624,0,0,0,0,1,2.229535398989942,118.7719476478999,29200,36508.187987141966,5781814.797498554,Benign,0
87272.69497628364,9,3,132.74934126882263,49.76539124135242,1489.1301208633577,336.4282876610033,12196.238584776844,146.32888377060738,22725.509958946986,78334.2429221903,0,0,0,0,1,0.817389382324476,370.898543970104,29200,48497.068218022694,5356733.196969835,Benign,0
25085.532113761936,3,6,184.32051178275367,51.96799386003971,786.2815624535931,341.1056896812501,2043.465018822956,11.68705220880372,67547.04747685426,62861.36770384727,0,0,0,0,0,0.7723660263619361,363.2287727192744,65535,66623.92971030774,5360115.990654184,Benign,0
2095.994727369798,5,4,141.27864950756597,57.50148883651496,1628.0983376779504,350.65247372172547,3562.422303068981,81.49965353551333,98968.97004586163,33112.51941362869,0,0,0,0,1,0.0,262.5496683613625,8192,58570.48830276789,4542705.18856703,Benign,0
44509.90898661481,6,2,161.2664829687412,35.18589573045154,1210.6654601141217,169.5761398194471,4263.342082715406,22.925587549958767,7232.765325954998,19297.01796861878,0,0,1,0,1,0.4808137997420674,472.6460445241828,65535,41274.09645109264,5624665.8655051105,Benign,0
3528.8754333268967,3,2,181.25443926840543,34.27925534639357,1551.0589574365526,375.7339035313681,521347.37080120255,8.231745282263828,48074.57952526981,32613.112076175366,0,0,0,0,1,1.9412594659745965,203.85236127941454,8192,36478.687369595245,4033841.9468553867,Benign,0
3024.574331599329,10,1,185.59955164040338,44.19217698343099,1798.2062845831138,439.2507750955679,25091.461083454535,13.336022178600226,165860.5286747626,7149.414143056396,0,0,0,0,1,1.188932458169026,315.4608666672439,29200,34062.1068248059,5467810.6000006655,Benign,0
1339.692078521297,7,4,184.27087054313085,56.44711089811728,650.8055509902006,257.233833002231,53501.04608486533,18.058801807379844,43385.51966931444,24405.394184555975,0,0,0,0,1,1.3538924013902522,341.83042732031186,8192,46038.99387967921,5099425.16389694,Benign,0
135.09034979722693,1,0,0.0,0.0,0.0,0.0,0.0,143.22186345696093,72.87725200133228,102.9423524851531,0,0,1,0,0,0.0,0.0,1024,0.0,0.0,Attack_PortScan,1
29592.962356110962,12,7,128.62543040259172,39.46921471346169,1551.6704201435296,331.6441132429022,2015.2375929202124,32.57011062816702,237233.35314664507,66815.96172336343,0,1,0,0,1,0.5860729641649267,421.1926244651505,8192,64186.091080836224,5503695.556730006,Benign,0
14483.115549518594,7,5,233.7199565441249,46.58409179167392,1335.4450580352964,427.49724649555753,11683.625728373492,30.058615543529555,85192.72279807457,197519.21640274732,0,0,0,0,1,1.6206088396555078,237.73665719799897,8192,67373.53056908508,4263926.757565654,Benign,0
2965.828923053073,6,1,153.42136013300876,46.7640314451387,1027.392678932911,305.5809505657237,64796.71424839906,12.718233802826585,110139.88901613631,43441.85048420754,0,0,0,0,0,0.9557315197699878,206.2958742459211,29200,29959.987666424026,4530136.458463156,Benign,0
257801.9140612167,3,3,86.70223970139502,28.524738292539826,1357.962436318152,361.9439892387682,6558.5585233476,47.07993641122371,25154.331378718307,62860.954174933315,0,0,1,0,1,0.9020559444806167,306.7892555042918,65535,44260.51323380157,5605185.9577333145,Benign,0
439547.5734254832,4,4,145.15010626755966,58.85346724595019,1367.884446002574,468.5547509296672,21599.47437582866,128.17283005860867,402287.0003701326,48362.847826494595,0,0,0,0,1,1.5293276380868401,178.7790609531384,8192,70910.59196549648,3981067.824218407,Benign,0
1510.863773920678,5,4,97.07581607867084,50.879636021353235,1785.2468754772094,489.2479458045017,4757.626670828153,27.369523095774817,15565.668335902217,32369.83296263635,0,0,0,0,1,1.4409013113210456,323.4450069745531,8192,54690.31400520843,5810515.067393684,Benign,0
4884.784996784064,5,2,190.9961340249942,66.28236740629782,1869.9399385715299,454.3247320555076,721547.7967976206,36.333830826255436,57003.44765741755,26043.20565447755,0,0,1,0,1,1.8044898016402355,110.88685174983556,65535,49166.891408164985,5121010.754724038,Benign,0
51542.27322543337,6,2,135.33282766254214,59.2005307666788,1285.0572156306948,389.0167162626228,9859.911900378898,18.66199970438198,307579.0030803241,18657.04408688681,0,0,1,0,1,0.8773809814116401,423.071648836128,29200,31257.76966199918,6657566.064315006,Benign,0
5325.510241660699,6,1,131.96189925779785,26.462263303582056,747.1814687454912,405.1570535384394,511225.9141764573,189.26086569099877,23211.789804032796,5358.272530490815,0,0,1,0,0,0.8837126379285856,249.26636613440746,8192,41899.010348413714,6006483.048476247,Benign,0
43488.9894450494,8,4,222.05374617690552,42.15383777085402,1683.6294691362145,374.8379615913064,52838.49106719769,172.3382395442675,25556.817226603773,251038.34913108734,0,0,0,0,1,2.08774031017212,214.25634944678563,65535,51524.29710698148,3561001.7041092836,Benign,0
207562.4148465334,7,6,174.2579968980845,41.51087113820421,633.4276718660324,408.8707523402453,304462.94549488125,62.95379084815948,76223.03775699367,24978.193476311117,0,0,0,0,0,1.0699248670195958,312.06529780402684,8192,64019.52673736801,5660946.94841447,Benign,0
16156.586534397187,5,5,192.34473619253177,47.1810960325123,1587.389832740446,572.1656008969541,15328.074424910714,44.804229345502144,32766.43887614722,66996.52025400622,0,1,0,0,1,0.3598422714710926,96.8353786848314,29200,52520.06456378969,6525995.84547668,Benign,0
168.68261763221048,1,1,0.0,0.0,0.0,0.0,0.0,536.5110186697142,128.47945832627082,36.92330037905227,0,0,1,1,0,0.0,0.0,1024,0.0,0.0,Attack_PortScan,1
42168.96226390822,8,1,188.08337606523577,52.12808283821859,1282.3271096689239,420.67313826081056,3357.315873593873,377.8427570179179,321525.7626218326,22598.00439851482,0,0,0,0,0,0.33330639749690627,392.56123137703264,65535,41334.259487303854,4774769.389518451,Benign,0
20656.078801679316,6,3,166.6563963696935,70.66885720870866,1829.6232783336327,355.3487366781992,26333.92877321436,98.86722956851156,37227.80767094914,233358.9773888994,0,0,0,0,1,0.5049972134660077,370.14374831098206,65535,39458.4909529321,6033583.716254256,Benign,0
50265.69666251295,7,6,107.84674975105372,48.450352766311696,1130.9935663842368,311.33685622099813,2482.5316276298295,12.705412812251936,22435.90201169266,39968.763512466925,0,0,0,0,1,0.38467302828940053,115.70861071600234,29200,44147.4240485296,5725133.770678408,Benign,0
103298.12882490332,3,5,229.26679659877752,49.7638854812955,1294.1107091220726,463.4104256913687,986.6724338182321,54.1297552968257,149172.45912420657,192848.81640877636,0,0,0,0,1,1.2565619697000026,0.0,65535,48595.220565876916,3777993.4728691196,Benign,0
5749.441844812933,4,4,122.20788313193788,48.89354318073847,455.52727211839624,569.8897376790543,6329.47247927621,64.51704282756097,60239.948393360624,106018.70715606466,0,0,0,0,1,0.6658476343065175,266.5426273965733,65535,33134.4575450206,5963942.163308023,Benign,0
28620.162165309404,7,5,150.25255663079633,53.58641055081814,1125.8305820613646,183.77697723152866,444843.9226372098,61.90108055488069,228362.4714579463,9811.995612087137,0,1,0,0,1,1.264184119632634,362.82319487847815,8192,51887.18274767221,6385735.316502547,Benign,0
3078.6474856124573,7,2,147.62518960793605,53.95217868320891,1036.0120070598327,434.2572673333883,6034.079225034493,188.06865741436826,22898.151068645,371547.92673178925,0,0,0,0,1,1.0344676063476745,290.1739322159888,29200,55441.55424670511,4615114.540290937,Benign,0
56858.69711594809,8,2,99.35242514190226,57.891429075793425,1287.4266525400526,478.0753985286771,3713.2882523502044,44.74443760226544,16132.826332125296,77638.50332628678,0,0,1,0,1,0.5142704767436299,230.78463022841973,29200,48817.24571661425,5640478.344621672,Benign,0
17566.40293656635,4,2,182.3944830544101,46.43359673302246,1336.6660868358667,404.6896755401908,35028.96252703977,155.31629366144762,58873.324033799065,14385.984994663439,0,0,0,0,1,0.814932925656314,315.3619876212788,8192,55676.37417918346,6194549.114722985,Benign,0
1203171.450778862,13,15,384.6115897548127,128.56826488036518,800.66612799447,258.0068325757721,2542.288025721682,5.674044264972086,190651.81184061427,259017.5933986178,1,0,1,0,1,0.8060521889446335,175.21471928377744,65535,2088292.2992917385,8783017.589666897,Attack_BruteForce,1
12767.268898923052,5,7,165.19042406145593,59.72464547596665,1671.792654226507,215.76714799967957,940.7590645183727,40.44687953573503,49789.87269332695,295222.13275869115,0,0,0,0,1,0.9713106495626352,518.710673755238,8192,67857.06052120205,4270183.599030833,Benign,0
5405.868695148268,3,2,153.46380013754734,72.95667741898427,840.9382011173805,227.37353229446086,79414.42691387727,12.296638677397915,14139.56801338296,93515.19066250767,0,0,0,0,0,1.5213313079147504,426.5740184150718,29200,39774.63610776482,6660185.251653836,Benign,0
30195.69248772058,8,6,190.9681151610787,56.63047379729292,980.9785156071616,534.7693094275737,2328.6086177143147,148.8246299658221,51896.11673898279,57849.95003082659,0,0,0,0,1,1.2701537258899371,632.5278596119817,65535,54205.3011018194,4262151.806130314,Benign,0
23031.87049031352,3,4,108.50707372981438,51.35844820987091,1194.3737605311785,224.66207799453082,104602.58629710447,79.61884447348461,67241.46363771554,236698.16771377713,0,0,0,0,0,2.056162026552949,114.91489806126984,29200,59372.377317850805,6452890.935248261,Benign,0
14097.837540594548,8,2,166.9422842014774,60.011368223181485,1966.4142246277934,494.4799020424305,66269.91978324432,147.9488104685482,54389.911472741755,73032.56554284139,0,0,0,0,1,1.1962778246143804,333.41911562520613,29200,48938.935611809604,4061124.97577221,Benign,0
47211.98031084973,8,3,155.24466510194824,64.61816667156961,1880.3985484633808,281.80466827705,47634.07348778374,49.435752101723764,33212.81966877433,7469.676673146887,0,0,0,0,1,0.9918357539400878,271.8048036737458,8192,61561.059928876464,4671944.13251827,Benign,0
30396.105625253513,7,3,150.0993683202956,34.10717006677638,724.2406845855518,437.29742182064973,402776.3310428583,125.41528218983493,44149.32563113974,39179.304803091756,0,1,0,0,1,1.2630491640378996,494.8223823085678,65535,42137.06260138979,5834640.113459054,Benign,0
68565.72803711501,6,6,110.88875137863374,41.45546990056467,1659.334881437585,420.18620402980173,18640.181119980356,14.09733506398204,348933.20753053506,101275.86226409256,0,0,0,0,1,0.9855442138094745,187.3665871362623,29200,54975.48889285774,6219473.794184957,Benign,0
7930.112600128581,9,2,192.9649635441516,50.50974885284847,1075.0852983621066,333.6319067572877,2970.947515958333,101.8521469269352,361052.6479187154,119492.20142496584,0,0,0,0,1,0.495280769317488,411.6038039009891,29200,61709.445805779374,5434156.812185481,Benign,0
5496.746295529783,5,1,152.8676711812726,72.64805268689273,1059.4683489749698,255.56905339825278,937450.5290013297,145.73478546562336,367810.89887897274,143479.65974779014,0,0,1,0,1,1.2998019333537787,322.6444755027539,65535,50376.08289704403,4411522.773823177,Benign,0
3209.3081041110086,43,2,47.56625340071032,34.704868056438336,0.0,0.0,2949704.6856964775,20260.809836475444,38.78011994942894,38.88980688584232,0,0,1,0,0,0.015612348720946419,38.129098276637365,1024,632.5503325419195,0.0,Attack_DoS,1
24098.35706069354,7,8,192.34904707379454,36.426256444191964,641.6197517430936,357.7468223571109,20323.587289563937,62.516151541926966,120477.46232931792,17742.811866102435,0,0,0,0,0,0.41568817118750423,326.0900928952577,8192,52424.76179874531,5798004.892927233,Benign,0
2696.803405082128,48,1,33.955675848606035,36.36918948425181,0.0,0.0,1081494.831803012,2488.7574351945386,27.380961075555145,77.3349102986536,0,0,1,0,0,0.006363525516054341,30.526740722278504,2048,261.87648757413217,0.0,Attack_DoS,1
3370.076972918955,5,3,124.67672432259654,35.5334186141792,1182.7002182226083,368.64111585327294,29051.61350338119,39.521272815252495,41444.885209775675,63559.28646517863,0,0,0,0,1,1.4966419182761066,598.2140781281041,65535,54402.134236335085,6033555.429922619,Benign,0
14584.754488290944,7,5,127.13172868228556,48.600536296397195,1304.1734094411331,388.98530849730116,591245.7361264876,8.759052438498065,52580.37701246192,28466.27673541625,0,0,0,0,1,1.838308319516219,346.1448526083904,8192,50519.01165065823,6143817.581735472,Benign,0
53477.90530545697,10,8,158.19545563206222,50.53544972201342,1316.3676291079819,206.74626260937453,75336.98567144884,52.02815134948861,122415.794155464,38638.59285114638,0,0,0,0,1,0.8410356352254713,315.5107112578915,65535,36937.509527522634,6025360.362214281,Benign,0
138974.44056984535,5,4,160.6781705807536,42.64927473912127,1172.5663987033838,326.81893252164093,19437.23358620079,212.50377511207466,132497.52373056265,181715.97628944405,0,0,0,0,1,2.071667266896034,333.4375472617986,29200,49048.47510669835,4353444.733293162,Benign,0
44581.144566625546,5,1,152.25372668652784,50.4498840898097,1571.044698581081,572.133557561498,8542.282817726573,68.65502824009354,262743.8075342607,56463.2136565844,0,0,1,0,1,0.0,229.27284374489614,8192,47631.808265398766,4716601.526276196,Benign,0
108234.60810079616,9,3,122.83570992777717,55.75723101836902,798.3811450443802,286.4758814525158,119866.17657067977,229.44534224672648,85703.93314492224,51588.38340308523,0,0,1,0,1,1.0348085199482229,243.02270463268192,65535,53998.557825550866,4988248.037869875,Benign,0
45663.49376484759,5,5,207.40688852346426,48.462390433758216,1407.1284839797654,423.2902171171623,41238.60315048759,257.7739615353071,468039.0024657309,37159.96452694644,0,0,0,0,1,1.625933410073329,299.24570522657405,29200,44967.787086214244,4086668.7236027406,Benign,0
2254.4218344861433,46,0,46.69207319388307,33.25472896039559,0.0,0.0,286248.8637963442,1470.43734915763,50.4457805280558,76.69933897220959,0,0,1,0,0,0.016086408924413403,37.78059157666208,1024,1249.0926648292802,0.0,Attack_DoS,1
83869.37872935589,6,3,124.39769116704008,50.42598173212619,742.1432787736262,349.97192386765215,1742.14457123525,84.47832921598,6618.626029565871,70708.00908349956,0,0,0,0,0,1.4017423174018757,112.78735051727,65535,58142.546215992676,5233377.365822915,Benign,0
2273.905798822981,6,4,202.86147251828172,48.41283786474139,1098.6644446964367,482.8354764880017,3150.250811921158,41.59511159312677,13847.570127058174,36044.08223854187,0,0,0,0,1,2.020952031819913,37.198713431510896,65535,37695.20009087563,5271304.480172894,Benign,0
2525.291244437164,5,5,166.3487442172762,61.7111004290119,1325.0935849628397,324.67909217204806,96299.09325941525,117.21617201396789,184399.47773281022,120879.50340025913,0,0,0,0,0,1.0887106830187931,203.5086658008347,65535,53481.34060880015,4964086.610655007,Benign,0
212.69500562640897,1,0,0.0,0.0,0.0,0.0,0.0,281.49027371020446,417.95405035868305,138.52438609614427,0,0,1,0,0,0.0,0.0,1024,0.0,0.0,Attack_PortScan,1
21198.143657756304,7,4,171.6184948996015,38.32034856589343,1759.580972883724,284.7064279014765,38925.43682287365,256.16080158056894,23741.35239813474,51407.850134261316,0,0,0,0,1,1.9813384741819167,289.3743512223866,8192,54047.18721816021,3661015.8164613293,Benign,0
4638.6760420259825,4,9,172.50493691880948,51.5690749300573,1539.0888363090176,461.50338632881625,2799131.3769963994,15.623212812631953,410957.9180450079,88927.64711009768,0,0,0,0,1,0.799537452418499,302.2724591584286,29200,46809.44403632441,6110641.44176949,Benign,0
5837.903203257378,8,3,159.58548470350195,30.674637549448292,910.6921284854579,473.2802817016171,21539.672371548804,42.075770834168246,106174.18641315393,71947.92981943132,0,0,0,0,1,0.8779127113438768,128.04045236341858,8192,64865.710422218086,6069896.526068654,Benign,0
321.03824714416237,1,0,0.0,0.0,0.0,0.0,0.0,202.87598433375166,195.19491143802068,34.47447155824913,0,0,1,1,0,0.0,0.0,1024,0.0,0.0,Attack_PortScan,1
126549.94643682813,8,6,132.86218371760916,43.01988935171643,1496.9271749086654,202.79107382029048,113072.08741915303,35.138902099257386,131996.23022953092,24437.45973028819,0,0,0,0,1,1.4154252573985913,271.60183134882453,65535,56046.14919717738,5208329.506886265,Benign,0
13816.153436468812,5,5,155.76172967498277,50.432721126604186,1406.1422002662284,446.7570471708999,7092.237460173737,41.173346351931706,70776.64726807212,37066.10449530353,0,0,0,0,1,1.7907868766179713,266.0706804801107,65535,50033.256182963676,4777261.445961352,Benign,0
276875.18358857866,4,3,120.00214437255325,57.882284968084726,1083.3341734090386,207.98964336276077,16332.097000407643,53.41489714014481,12023.447787021114,109087.12103748506,0,0,0,0,0,1.090644368967632,494.2403029381603,8192,54973.89931448452,5129416.19595374,Benign,0
123489.32442716043,5,2,170.1519644652128,39.417557062444686,1273.1542853161852,553.7461132601686,5441.6010545697945,135.08260599509612,35349.60348908027,13332.297232914301,0,0,0,0,1,0.8517356132533164,279.78931348794197,65535,45683.85141982524,3425559.2634756765,Benign,0
40023.45345663066,8,3,193.45293198294593,74.04388142608354,1833.0685686125153,348.3188955645335,23030.969992282717,50.775694120497874,17830.328257516987,165638.38147557928,0,0,0,0,1,0.0,310.44487033248555,29200,40394.413543563016,4716853.728330093,Benign,0
12582.945333225694,8,6,182.69967862803236,65.17921595231572,985.3229529950843,333.19673181918006,44053.08400710945,8.153949971639447,61006.61243413273,71721.50404017545,0,0,1,0,0,0.40343002361869884,46.82696065538309,65535,54898.02597189164,5328266.149584207,Benign,0
10568.61489849358,4,4,177.9993647434485,49.56352255048307,1131.2805393928015,419.6255132001708,811422.3428559655,6.151299499802987,114860.05812270664,112428.47524290849,0,0,0,0,1,2.420731371759869,608.8967929428966,65535,33091.36498243847,5035222.907300973,Benign,0
6146.7198847319905,6,2,130.98750033233836,38.25375489344627,647.07690944652,108.69264617497652,54209.9464245218,34.17086983882095,12413.187427544712,29895.768530810496,0,0,0,0,1,1.0983633042010248,396.3291374319664,29200,55215.24750966593,5738516.859363966,Benign,0
4804.7424149570525,5,4,196.55711167810216,55.107393963390265,1124.1081817667643,331.985184006514,14573.324946920093,31.560535648384835,2789.307623244438,9487.60139007357,0,0,0,0,1,1.4060779413627034,408.3414090123621,29200,51918.60824429019,5991284.34038715,Benign,0
